pu_code,election_type,year,state,sheet_url,sheet_status,json
03/10/02/013,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18031/pu/6161/6161-1677558687.pdf,saved,
03/10/02/014,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18031/pu/6162/6162-1677556864.pdf,saved,
03/10/02/015,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18031/pu/6163/6163-1677531539.pdf,saved,
03/10/02/016,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18031/pu/129869/129869-1677558193.pdf,saved,
03/10/02/017,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18031/pu/129870/129870-1677554508.pdf,saved,
03/10/03/001,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18032/pu/6164/6164-1677684186.pdf,saved,
03/10/03/002,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18032/pu/6165/6165-1677685210.pdf,saved,
03/10/03/003,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/03/004,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18032/pu/6167/6167-1677686914.pdf,saved,
03/10/03/005,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18032/pu/6168/6168-1677688578.pdf,saved,
03/10/03/006,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/03/007,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/03/008,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/03/pu/008/008-1677369653.pdf,saved,
03/10/03/009,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/03/010,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/03/011,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/03/012,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/03/013,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/03/014,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/04/001,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6178/6178-1677729187.pdf,saved,
03/10/04/002,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6179/6179-1677729705.pdf,saved,
03/10/04/003,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6180/6180-1677730086.pdf,saved,
03/10/04/004,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6181/6181-1677730405.pdf,saved,
03/10/04/005,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/04/pu/005/005-1677383437.pdf,saved,
03/10/04/006,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6183/6183-1677730997.pdf,saved,
03/10/04/007,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6184/6184-1677731339.pdf,saved,
03/10/04/008,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6185/6185-1677731626.pdf,saved,
03/10/04/009,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6186/6186-1677731945.pdf,saved,
03/10/04/010,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6187/6187-1677737999.pdf,saved,
03/10/04/011,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6188/6188-1677738382.pdf,saved,
03/10/04/012,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/04/pu/012/012-1677383347.pdf,saved,
03/10/04/013,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6190/6190-1677738842.pdf,saved,
03/10/04/014,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6191/6191-1677741114.pdf,saved,
03/10/04/015,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6192/6192-1677741492.pdf,saved,
03/10/04/016,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6193/6193-1677741859.pdf,saved,
03/10/04/017,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6194/6194-1677742200.pdf,saved,
03/10/04/018,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/6195/6195-1677742571.pdf,saved,
03/10/04/019,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/129871/129871-1677742954.pdf,saved,
03/10/04/020,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/129872/129872-1677743312.pdf,saved,
03/10/04/021,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/129873/129873-1677743653.pdf,saved,
03/10/04/022,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/129874/129874-1677744166.pdf,saved,
03/10/04/023,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/129875/129875-1677744505.pdf,saved,
03/10/04/024,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18033/pu/129876/129876-1677744863.pdf,saved,
03/10/05/001,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/05/002,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/05/003,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/05/004,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/05/005,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/05/006,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/05/007,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/05/008,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/05/009,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/05/010,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/05/pu/010/010-1677369631.pdf,saved,
03/10/05/011,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/05/012,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/05/013,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/05/014,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/05/015,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/05/016,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/05/017,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/06/001,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/06/002,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18035/pu/6207/6207-1677568256.pdf,saved,
03/10/06/003,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18035/pu/6208/6208-1677561999.pdf,saved,
03/10/06/004,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18035/pu/6209/6209-1677561732.pdf,saved,
03/10/06/005,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18035/pu/6210/6210-1677561282.pdf,saved,
03/10/06/006,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/06/007,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/06/pu/007/007-1677340863.pdf,saved,
03/10/06/008,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/06/009,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/06/pu/009/009-1677371296.pdf,saved,
03/10/06/010,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/06/011,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/06/pu/011/011-1677369890.pdf,saved,
03/10/06/012,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18035/pu/6217/6217-1677560391.pdf,saved,
03/10/06/013,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/06/014,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/06/015,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/06/pu/015/015-1677359481.pdf,saved,
03/10/06/016,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18035/pu/129887/129887-1677559898.pdf,saved,
03/10/06/017,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18035/pu/129888/129888-1677559521.pdf,saved,
03/10/06/018,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18035/pu/129889/129889-1677558576.pdf,saved,
03/10/06/019,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/06/020,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/06/021,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/06/022,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/06/023,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/06/024,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18035/pu/129895/129895-1677558375.pdf,saved,
03/10/07/001,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/07/002,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/07/003,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/07/004,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/07/005,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/07/006,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/07/007,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/07/pu/007/007-1677359974.pdf,saved,
03/10/07/008,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/07/pu/008/008-1677343810.pdf,saved,
03/10/07/009,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/07/010,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/07/011,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/07/012,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/07/013,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/07/014,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/07/015,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/07/016,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/07/017,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/07/018,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/07/pu/018/018-1677338671.pdf,saved,
03/10/08/001,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/08/002,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/08/003,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/08/pu/003/003-1677395835.pdf,saved,
03/10/08/004,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/08/005,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/08/006,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/08/pu/006/006-1677399183.pdf,saved,
03/10/08/007,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/08/pu/007/007-1677370678.pdf,saved,
03/10/08/008,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/08/009,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/08/pu/009/009-1677392052.pdf,saved,
03/10/08/010,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/08/011,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/08/012,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/08/013,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/08/pu/013/013-1677388639.pdf,saved,
03/10/08/014,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/08/015,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/08/016,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/08/017,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/08/018,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/08/019,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/08/020,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/08/021,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/08/pu/021/021-1677392605.pdf,saved,
03/10/09/001,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18038/pu/6256/6256-1677573487.pdf,saved,
03/10/09/002,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18038/pu/6257/6257-1677574730.pdf,saved,
03/10/09/003,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18038/pu/6258/6258-1677583693.pdf,saved,
03/10/09/004,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18038/pu/6259/6259-1677584465.pdf,saved,
03/10/09/005,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18038/pu/6260/6260-1677585156.pdf,saved,
03/10/09/006,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18038/pu/6261/6261-1677588350.pdf,saved,
03/10/09/007,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/6262-1679601493.pdf,saved,
03/10/09/008,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18038/pu/6263/6263-1677589594.pdf,saved,
03/10/09/009,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18038/pu/6264/6264-1677590414.pdf,saved,
03/10/09/010,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18038/pu/6265/6265-1677591033.pdf,saved,
03/10/09/011,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18038/pu/6266/6266-1677592081.pdf,saved,
03/10/09/012,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/09/pu/012/012-1677356374.pdf,saved,
03/10/09/013,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18038/pu/6268/6268-1677593314.pdf,saved,
03/10/09/014,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18038/pu/6269/6269-1677594626.pdf,saved,
03/10/09/015,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18038/pu/6270/6270-1677595067.pdf,saved,
03/10/09/016,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/3/lga/3150/ward/18038/pu/6271/6271-1677595749.pdf,saved,
03/10/09/017,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/09/pu/017/017-1677345239.pdf,saved,
03/10/09/018,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/129898-1679601942.pdf,saved,
03/10/10/001,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/10/002,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/10/pu/002/002-1677343618.pdf,saved,
03/10/10/003,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/10/004,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/10/pu/004/004-1677342649.pdf,saved,
03/10/10/005,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/10/006,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/10/007,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/10/008,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/10/009,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/10/010,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/10/pu/010/010-1677343212.pdf,saved,
03/10/10/011,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/10/pu/011/011-1677342404.pdf,saved,
03/10/10/012,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/10/pu/012/012-1677341466.pdf,saved,
03/10/10/013,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/10/014,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/10/015,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/10/016,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/10/017,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/10/018,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/10/019,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/10/020,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1579/elections_prod/1579/state/03/lga/10/ward/10/pu/020/020-1677339367.pdf,saved,
03/10/11/001,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/11/002,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/11/003,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/11/004,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/11/005,senatorial,2023,Akwa Ibom,,no_sheet,
03/10/11/006,senatorial,2023,Akwa Ibom,,no_sheet,
03/11/01/001,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/state/03/lga/11/ward/01/pu/001/001-1677342388.pdf,have,
03/11/01/002,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/state/03/lga/11/ward/01/pu/002/002-1677349851.pdf,have,
03/11/01/003,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6294-1679417996.pdf,have,
03/11/01/004,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6295-1679417829.pdf,have,
03/11/01/005,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6296-1679417685.pdf,have,
03/11/01/006,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6297-1679417455.pdf,have,
03/11/01/007,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6298-1679417264.pdf,have,
03/11/01/008,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6299-1679417127.pdf,have,
03/11/01/009,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/129905-1679416912.pdf,have,
03/11/01/010,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/129906-1679416627.pdf,have,
03/11/02/001,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/state/03/lga/11/ward/02/pu/001/001-1677342712.pdf,have,
03/11/02/002,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/state/03/lga/11/ward/02/pu/002/002-1677342412.pdf,have,
03/11/02/003,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6302-1679427895.pdf,have,
03/11/02/004,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6303-1679428289.pdf,have,
03/11/02/005,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6304-1679429166.pdf,have,
03/11/02/006,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6305-1679429715.pdf,have,
03/11/02/007,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/129907-1679429957.pdf,have,
03/11/03/001,senatorial,2023,Akwa Ibom,,no_sheet,
03/11/03/002,senatorial,2023,Akwa Ibom,,no_sheet,
03/11/03/003,senatorial,2023,Akwa Ibom,,no_sheet,
03/11/03/004,senatorial,2023,Akwa Ibom,,no_sheet,
03/11/03/005,senatorial,2023,Akwa Ibom,,no_sheet,
03/11/03/006,senatorial,2023,Akwa Ibom,,no_sheet,
03/11/03/007,senatorial,2023,Akwa Ibom,,no_sheet,
03/11/04/001,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/state/03/lga/11/ward/04/pu/001/001-1677339539.pdf,have,
03/11/04/002,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6313-1679414237.pdf,have,
03/11/04/003,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6314-1679414610.pdf,have,
03/11/04/004,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6315-1679415035.pdf,have,
03/11/04/005,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6316-1679415312.pdf,have,
03/11/04/006,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6317-1679415571.pdf,have,
03/11/04/007,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6318-1679415753.pdf,have,
03/11/04/008,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/129909-1679416006.pdf,have,
03/11/05/001,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/state/03/lga/11/ward/05/pu/001/001-1677352258.pdf,have,
03/11/05/002,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6320-1679461890.pdf,have,
03/11/05/003,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/state/03/lga/11/ward/05/pu/003/003-1677340772.pdf,have,
03/11/05/004,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6322-1679418428.pdf,have,
03/11/05/005,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6323-1679417583.pdf,have,
03/11/05/006,senatorial,2023,Akwa Ibom,,no_sheet,
03/11/05/007,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/129911-1679418062.pdf,have,
03/11/06/001,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6324-1679414234.pdf,have,
03/11/06/002,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6325-1679414111.pdf,have,
03/11/06/003,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6326-1679413874.pdf,have,
03/11/06/004,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6327-1679413740.pdf,have,
03/11/06/005,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6328-1679413644.pdf,have,
03/11/06/006,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6329-1679413526.pdf,have,
03/11/06/007,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/129912-1679413398.pdf,have,
03/11/07/001,senatorial,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1580/elections_prod/1580/6330-1679432512.pdf,have,
