pu_code,election_type,year,state,sheet_url,sheet_status,json
03/01/03/006,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5318-1679206815.pdf,saved,
03/01/03/007,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5319-1679207934.pdf,saved,
03/01/03/008,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5320-1679206369.pdf,saved,
03/01/03/009,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5321-1679154648.pdf,saved,
03/01/03/010,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129454-1679209039.pdf,saved,
03/01/03/011,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129455-1679205766.pdf,saved,
03/01/03/012,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129456-1679204112.pdf,saved,
03/01/03/013,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129457-1679205698.pdf,saved,
03/01/03/014,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129458-1679155806.pdf,saved,
03/01/03/015,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129459-1679161984.pdf,saved,
03/01/03/016,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129460-1679158057.pdf,saved,
03/01/03/017,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129461-1679203423.pdf,saved,
03/01/03/018,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129462-1679205081.pdf,saved,
03/01/03/019,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129463-1679314876.pdf,saved,
03/01/03/020,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129464-1679158140.pdf,saved,
03/01/03/021,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129465-1679151281.pdf,saved,
03/01/03/022,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129466-1679157416.pdf,saved,
03/01/03/023,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129467-1679161782.pdf,saved,
03/01/03/024,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129468-1679153248.pdf,saved,
03/01/03/025,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129469-1679163638.pdf,saved,
03/01/03/026,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129470-1679158275.pdf,saved,
03/01/03/027,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129471-1679163277.pdf,saved,
03/01/03/028,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129472-1679207508.pdf,saved,
03/01/04/001,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5322-1679220559.pdf,saved,
03/01/04/002,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5323-1679221939.pdf,saved,
03/01/04/003,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5324-1679220721.pdf,saved,
03/01/04/004,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5325-1679328633.pdf,saved,
03/01/04/005,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5326-1679224347.pdf,saved,
03/01/04/006,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5327-1679226924.pdf,saved,
03/01/04/007,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5328-1679225987.pdf,saved,
03/01/04/008,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5329-1679223758.pdf,saved,
03/01/04/009,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5330-1679227787.pdf,saved,
03/01/04/010,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129473-1679159130.pdf,saved,
03/01/04/011,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129474-1679150475.pdf,saved,
03/01/04/012,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129475-1679226282.pdf,saved,
03/01/04/013,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129476-1679225332.pdf,saved,
03/01/04/014,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129477-1679226992.pdf,saved,
03/01/04/015,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129478-1679228055.pdf,saved,
03/01/05/001,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5331-1679212462.pdf,saved,
03/01/05/002,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5332-1679221620.pdf,saved,
03/01/05/003,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5333-1679210472.pdf,saved,
03/01/05/004,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5334-1679211330.pdf,saved,
03/01/05/005,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5335-1679142743.pdf,saved,
03/01/05/006,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5336-1679209965.pdf,saved,
03/01/05/007,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5337-1679203647.pdf,saved,
03/01/05/008,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5338-1679159626.pdf,saved,
03/01/05/009,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5339-1679207915.pdf,saved,
03/01/05/010,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5340-1679159424.pdf,saved,
03/01/05/011,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5341-1679222092.pdf,saved,
03/01/05/012,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5342-1679221238.pdf,saved,
03/01/05/013,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5343-1679208504.pdf,saved,
03/01/05/014,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5344-1679325607.pdf,saved,
03/01/05/015,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129479-1679207343.pdf,saved,
03/01/06/001,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5345-1679225978.pdf,saved,
03/01/06/002,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5346-1679159160.pdf,saved,
03/01/06/003,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5347-1679155898.pdf,saved,
03/01/06/004,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5348-1679219249.pdf,saved,
03/01/06/005,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5349-1679163626.pdf,saved,
03/01/06/006,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5350-1679222159.pdf,saved,
03/01/06/007,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5351-1679154508.pdf,saved,
03/01/06/008,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5352-1679163428.pdf,saved,
03/01/06/009,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5353-1679226941.pdf,saved,
03/01/06/010,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5354-1679218326.pdf,saved,
03/01/06/011,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5355-1679215460.pdf,saved,
03/01/06/012,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5356-1679225780.pdf,saved,
03/01/06/013,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5357-1679218042.pdf,saved,
03/01/06/014,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5358-1679162796.pdf,saved,
03/01/06/015,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5359-1679213809.pdf,saved,
03/01/06/016,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5360-1679155656.pdf,saved,
03/01/06/017,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5361-1679163629.pdf,saved,
03/01/06/018,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5362-1679217503.pdf,saved,
03/01/06/019,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129480-1679223667.pdf,saved,
03/01/06/020,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129481-1679159795.pdf,saved,
03/01/06/021,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129482-1679224099.pdf,saved,
03/01/06/022,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129483-1679219916.pdf,saved,
03/01/07/001,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5363-1679207233.pdf,saved,
03/01/07/002,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5364-1679209567.pdf,saved,
03/01/07/003,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5365-1679164568.pdf,saved,
03/01/07/004,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5366-1679210973.pdf,saved,
03/01/07/005,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5367-1679208407.pdf,saved,
03/01/07/006,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5368-1679165939.pdf,saved,
03/01/07/007,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5369-1679212667.pdf,saved,
03/01/07/008,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5370-1679209235.pdf,saved,
03/01/07/009,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5371-1679209927.pdf,saved,
03/01/07/010,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5372-1679207853.pdf,saved,
03/01/07/011,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5373-1679210452.pdf,saved,
03/01/07/012,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5374-1679211338.pdf,saved,
03/01/07/013,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/5375-1679208137.pdf,saved,
03/01/07/014,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129484-1679212573.pdf,saved,
03/01/07/015,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129485-1679210725.pdf,saved,
03/01/07/016,governorship,2023,Akwa Ibom,https://irev-results.lon1.digitaloceanspaces.com/1764/elections_prod/1764/129486-1679208741.pdf,saved,
